benchmark_id,source_dataset,source_split,question_en_original,question_ru,reasoning_family,question_type,answer_mode,gold_answers,gold_qids,num_answers,supporting_facts,num_supporting_facts,context_docs,num_context_docs,evidences,num_evidences,bridge_depth_estimate,shallow_bridge_flag,strength_bucket,raw_answer,raw_type,translation_ready_text,needs_translation,needs_rephrase,reconstructability_score,surface_template,domain_hint,question_family,shallow_bridge_reason,is_shallow_bridge_v2,is_bridge_comparison,is_compositional,is_inference,is_comparison,is_single_answer,is_list_like,has_multi_answers,has_rich_evidence,movie_director_pattern,reconstructability_score_v2,reconstruction_bucket_v2,pattern_count,pattern_score_max,pattern_score_mean,pattern_domains
2wiki_ed6a1886088211ebbd6dac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Passage To Zarahemla or The Fall Of The House Of Usher (1928 American Film)?",,bridge_comparison,bridge_comparison,single,['Passage To Zarahemla'],[],1,[],0,[],0,[],0,3,False,medium,Passage To Zarahemla,bridge_comparison,"Which film whose director is younger, Passage To Zarahemla or The Fall Of The House Of Usher (1928 American Film)?",True,True,5,"which film whose director is younger, passage to zarahemla or <ent> (<year> american film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_f5721bbe089611ebbd76ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Pearl In The Crown or Serge Panine (1939 Film)?",,bridge_comparison,bridge_comparison,single,['Pearl In The Crown'],[],1,[],0,[],0,[],0,3,False,medium,Pearl In The Crown,bridge_comparison,"Which film whose director is younger, Pearl In The Crown or Serge Panine (1939 Film)?",True,True,5,"which film whose director is younger, pearl in <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_7eadde6c087a11ebbd67ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Revolt In The Big House or A Society Sensation?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Revolt In The Big House or A Society Sensation?",True,True,5,"which film whose director is younger, revolt in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_55b6c84a08d711ebbd9aac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Riddles Of The Sphinx or Bhabhi (1938 Film)?",,bridge_comparison,bridge_comparison,single,['Riddles Of The Sphinx'],[],1,[],0,[],0,[],0,3,False,medium,Riddles Of The Sphinx,bridge_comparison,"Which film whose director is younger, Riddles Of The Sphinx or Bhabhi (1938 Film)?",True,True,5,"which film whose director is younger, riddles of <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_d01ca7da085011ebbd58ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, San Diego, I Love You or Gold In The Street?",,bridge_comparison,bridge_comparison,single,"['San Diego, I Love You']",[],1,[],0,[],0,[],0,3,False,medium,"San Diego, I Love You",bridge_comparison,"Which film whose director is younger, San Diego, I Love You or Gold In The Street?",True,True,5,"which film whose director is younger, san diego, i love you or gold in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_efeff8e008c911ebbd92ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Sangeet Samrat Tansen or In The Nick?",,bridge_comparison,bridge_comparison,single,['In The Nick'],[],1,[],0,[],0,[],0,3,False,medium,In The Nick,bridge_comparison,"Which film whose director is younger, Sangeet Samrat Tansen or In The Nick?",True,True,5,"which film whose director is younger, sangeet samrat tansen or in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_d4a7503608a311ebbd7cac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Scenes From A Gay Marriage or Sword In The Desert?",,bridge_comparison,bridge_comparison,single,['Scenes From A Gay Marriage'],[],1,[],0,[],0,[],0,3,False,medium,Scenes From A Gay Marriage,bridge_comparison,"Which film whose director is younger, Scenes From A Gay Marriage or Sword In The Desert?",True,True,5,"which film whose director is younger, scenes from <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_80c6a03508c111ebbd8bac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Scuola Di Ladri or Charlie Chan And The Curse Of The Dragon Queen?",,bridge_comparison,bridge_comparison,single,['Scuola Di Ladri'],[],1,[],0,[],0,[],0,3,False,medium,Scuola Di Ladri,bridge_comparison,"Which film whose director is younger, Scuola Di Ladri or Charlie Chan And The Curse Of The Dragon Queen?",True,True,5,"which film whose director is younger, scuola di ladri or charlie chan and <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_dfaff5a4087c11ebbd6aac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Sniper: Legacy or The Man Who Came Back (1931 Film)?",,bridge_comparison,bridge_comparison,single,['Sniper: Legacy'],[],1,[],0,[],0,[],0,3,False,medium,Sniper: Legacy,bridge_comparison,"Which film whose director is younger, Sniper: Legacy or The Man Who Came Back (1931 Film)?",True,True,5,"which film whose director is younger, sniper: legacy or <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_86c16d4408b111ebbd85ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Song Of The Sea (1952 Film) or Murdered At Distance?",,bridge_comparison,bridge_comparison,single,['Murdered At Distance'],[],1,[],0,[],0,[],0,3,False,medium,Murdered At Distance,bridge_comparison,"Which film whose director is younger, Song Of The Sea (1952 Film) or Murdered At Distance?",True,True,5,"which film whose director is younger, song of <ent> (<year> film) or murdered at distance?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_8ffc795f08b511ebbd88ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Song Of The Prairie or Ramen Teh?",,bridge_comparison,bridge_comparison,single,['Ramen Teh'],[],1,[],0,[],0,[],0,3,False,medium,Ramen Teh,bridge_comparison,"Which film whose director is younger, Song Of The Prairie or Ramen Teh?",True,True,5,"which film whose director is younger, song of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_75a7fe5808b911ebbd88ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, They Met In The Dark or Sweet Devil?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, They Met In The Dark or Sweet Devil?",True,True,5,"which film whose director is younger, they met in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_7b1fc4c8089c11ebbd78ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Through The Neighbor'S Window or Lake Of The Dead?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Through The Neighbor'S Window or Lake Of The Dead?",True,True,5,"which film whose director is younger, through <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_f78040ad086911ebbd5fac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Tiempo De Morir or Magic In The Moonlight?",,bridge_comparison,bridge_comparison,single,['Tiempo De Morir'],[],1,[],0,[],0,[],0,3,False,medium,Tiempo De Morir,bridge_comparison,"Which film whose director is younger, Tiempo De Morir or Magic In The Moonlight?",True,True,5,"which film whose director is younger, tiempo de morir or magic in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_53ebe6fd08a111ebbd79ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Tim (Film) or When The North Wind Blows?",,bridge_comparison,bridge_comparison,single,['When The North Wind Blows'],[],1,[],0,[],0,[],0,3,False,medium,When The North Wind Blows,bridge_comparison,"Which film whose director is younger, Tim (Film) or When The North Wind Blows?",True,True,5,"which film whose director is younger, tim (film) or when <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_61ca889708e211ebbda3ac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Told In The Hills or Goodnight, Sweet Marilyn?",,bridge_comparison,bridge_comparison,single,"['Goodnight, Sweet Marilyn']",[],1,[],0,[],0,[],0,3,False,medium,"Goodnight, Sweet Marilyn",bridge_comparison,"Which film whose director is younger, Told In The Hills or Goodnight, Sweet Marilyn?",True,True,5,"which film whose director is younger, told in <ent>, sweet marilyn?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_61cc91aa088c11ebbd6fac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Torments Of The Night or Dirty Dancing?",,bridge_comparison,bridge_comparison,single,['Dirty Dancing'],[],1,[],0,[],0,[],0,3,False,medium,Dirty Dancing,bridge_comparison,"Which film whose director is younger, Torments Of The Night or Dirty Dancing?",True,True,5,"which film whose director is younger, torments of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_9721d62908c111ebbd8bac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Trail Of The Rustlers or Kazaam?",,bridge_comparison,bridge_comparison,single,['Kazaam'],[],1,[],0,[],0,[],0,3,False,medium,Kazaam,bridge_comparison,"Which film whose director is younger, Trail Of The Rustlers or Kazaam?",True,True,5,"which film whose director is younger, trail of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_7f50043e086411ebbd5eac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Uli The Tenant or The Mask Of The Gorilla?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Uli The Tenant or The Mask Of The Gorilla?",True,True,5,"which film whose director is younger, uli <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_a588e6dc08a511ebbd7dac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Valley Of The Dragons (Film) or Romy And Michele'S High School Reunion?",,bridge_comparison,bridge_comparison,single,"[""Romy And Michele'S High School Reunion""]",[],1,[],0,[],0,[],0,3,False,medium,Romy And Michele'S High School Reunion,bridge_comparison,"Which film whose director is younger, Valley Of The Dragons (Film) or Romy And Michele'S High School Reunion?",True,True,5,"which film whose director is younger, valley of <ent> (film) or romy and michele's high school reunion?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_1f98da44088111ebbd6dac1f6bf848b6,2wikimultihopqa,dev,"Which film whose director is younger, Venus Of Venice or The Caper Of The Golden Bulls?",,bridge_comparison,bridge_comparison,single,['The Caper Of The Golden Bulls'],[],1,[],0,[],0,[],0,3,False,medium,The Caper Of The Golden Bulls,bridge_comparison,"Which film whose director is younger, Venus Of Venice or The Caper Of The Golden Bulls?",True,True,5,"which film whose director is younger, venus of venice or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_5506c1d808d811ebbd9aac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Washington Merry-Go-Round (Film) or The Curse Of The Hidden Vault?",,bridge_comparison,bridge_comparison,single,['The Curse Of The Hidden Vault'],[],1,[],0,[],0,[],0,3,False,medium,The Curse Of The Hidden Vault,bridge_comparison,"Which film whose director is younger, Washington Merry-Go-Round (Film) or The Curse Of The Hidden Vault?",True,True,5,"which film whose director is younger, washington merry-go-round (film) or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_e6bf01ff089611ebbd76ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Weather Is Good On Deribasovskaya, It Rains Again On Brighton Beach or Master Of The Flying Guillotine?",,bridge_comparison,bridge_comparison,single,['Master Of The Flying Guillotine'],[],1,[],0,[],0,[],0,3,False,medium,Master Of The Flying Guillotine,bridge_comparison,"Which film whose director is younger, Weather Is Good On Deribasovskaya, It Rains Again On Brighton Beach or Master Of The Flying Guillotine?",True,True,5,"which film whose director is younger, weather is good on deribasovskaya, it rains again on brighton beach or master of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_5fdd67a208aa11ebbd80ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, What Will You Do When You Catch Me? or School On Fire?",,bridge_comparison,bridge_comparison,single,['School On Fire'],[],1,[],0,[],0,[],0,3,False,medium,School On Fire,bridge_comparison,"Which film whose director is younger, What Will You Do When You Catch Me? or School On Fire?",True,True,5,"which film whose director is younger, what will you do when you catch me? or school on fire?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_dafd1a00089f11ebbd78ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, When The Mother And The Daughter or Rise And Shine (Film)?",,bridge_comparison,bridge_comparison,single,['When The Mother And The Daughter'],[],1,[],0,[],0,[],0,3,False,medium,When The Mother And The Daughter,bridge_comparison,"Which film whose director is younger, When The Mother And The Daughter or Rise And Shine (Film)?",True,True,5,"which film whose director is younger, when <ent> (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_9722ba22089711ebbd77ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, When Father Was Away On Business or Killer Workout?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, When Father Was Away On Business or Killer Workout?",True,True,5,"which film whose director is younger, when father was away on business or killer workout?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_88c91bd2089311ebbd75ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, When We Are Married (Film) or Pocket Money?",,bridge_comparison,bridge_comparison,single,['Pocket Money'],[],1,[],0,[],0,[],0,3,False,medium,Pocket Money,bridge_comparison,"Which film whose director is younger, When We Are Married (Film) or Pocket Money?",True,True,5,"which film whose director is younger, when we are married (film) or pocket money?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_6da1ad8208b711ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, When Women Lost Their Tails or Woman Trap (1936 Film)?",,bridge_comparison,bridge_comparison,single,['When Women Lost Their Tails'],[],1,[],0,[],0,[],0,3,False,medium,When Women Lost Their Tails,bridge_comparison,"Which film whose director is younger, When Women Lost Their Tails or Woman Trap (1936 Film)?",True,True,5,"which film whose director is younger, when women lost their tails or woman trap (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_604c51ea089f11ebbd78ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, When You'Re Young, The World Belongs To You or Bad Times At The El Royale?",,bridge_comparison,bridge_comparison,single,['Bad Times At The El Royale'],[],1,[],0,[],0,[],0,3,False,medium,Bad Times At The El Royale,bridge_comparison,"Which film whose director is younger, When You'Re Young, The World Belongs To You or Bad Times At The El Royale?",True,True,5,"which film whose director is younger, when you're young, <ent>el royale?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_74baeb10086c11ebbd61ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Where The West Begins (1919 Film) or A Lady'S Morals?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Where The West Begins (1919 Film) or A Lady'S Morals?",True,True,5,"which film whose director is younger, where <ent> (<year> film) or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_987b1e53087c11ebbd6aac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Where The Pavement Ends or Jubilo, Jr.?",,bridge_comparison,bridge_comparison,single,['Where The Pavement Ends'],[],1,[],0,[],0,[],0,3,False,medium,Where The Pavement Ends,bridge_comparison,"Which film whose director is younger, Where The Pavement Ends or Jubilo, Jr.?",True,True,5,"which film whose director is younger, where <ent>, jr.?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_ed743c9e08d211ebbd96ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Where'S That Fire? or The Vagabond King (1956 Film)?",,bridge_comparison,bridge_comparison,single,"[""Where'S That Fire?""]",[],1,[],0,[],0,[],0,3,False,medium,Where'S That Fire?,bridge_comparison,"Which film whose director is younger, Where'S That Fire? or The Vagabond King (1956 Film)?",True,True,5,"which film whose director is younger, where's that fire? or <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_f95f0f20086e11ebbd62ac1f6bf848b6,2wikimultihopqa,test,"Which film whose director is younger, Wild In The Streets or By The Sweat Of Your Brow?",,bridge_comparison,bridge_comparison,single,[],[],0,[],0,[],0,[],0,3,False,medium,,bridge_comparison,"Which film whose director is younger, Wild In The Streets or By The Sweat Of Your Brow?",True,True,5,"which film whose director is younger, wild in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_802f9d0e08b411ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Wings Of The Morning (1919 Film) or The Last Play At Shea?",,bridge_comparison,bridge_comparison,single,['The Last Play At Shea'],[],1,[],0,[],0,[],0,3,False,medium,The Last Play At Shea,bridge_comparison,"Which film whose director is younger, Wings Of The Morning (1919 Film) or The Last Play At Shea?",True,True,5,"which film whose director is younger, wings of <ent> (<year> film) or <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_ba9e40a6087011ebbd63ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Wolves Of The Deep or Little Big Horn (Film)?",,bridge_comparison,bridge_comparison,single,['Wolves Of The Deep'],[],1,[],0,[],0,[],0,3,False,medium,Wolves Of The Deep,bridge_comparison,"Which film whose director is younger, Wolves Of The Deep or Little Big Horn (Film)?",True,True,5,"which film whose director is younger, wolves of <ent> (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_9de27114088211ebbd6dac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Won In The Clouds or I Died A Thousand Times?",,bridge_comparison,bridge_comparison,single,['I Died A Thousand Times'],[],1,[],0,[],0,[],0,3,False,medium,I Died A Thousand Times,bridge_comparison,"Which film whose director is younger, Won In The Clouds or I Died A Thousand Times?",True,True,5,"which film whose director is younger, won in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_96801f0608b011ebbd84ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Wonders Of The Sea 3D or We Were Seven Sisters?",,bridge_comparison,bridge_comparison,single,['Wonders Of The Sea 3D'],[],1,[],0,[],0,[],0,3,False,medium,Wonders Of The Sea 3D,bridge_comparison,"Which film whose director is younger, Wonders Of The Sea 3D or We Were Seven Sisters?",True,True,5,"which film whose director is younger, wonders of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_b6c9973b086d11ebbd62ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director is younger, Yahudi Ki Ladki (1933 Film) or Out Of The Rain?",,bridge_comparison,bridge_comparison,single,['Out Of The Rain'],[],1,[],0,[],0,[],0,3,False,medium,Out Of The Rain,bridge_comparison,"Which film whose director is younger, Yahudi Ki Ladki (1933 Film) or Out Of The Rain?",True,True,5,"which film whose director is younger, yahudi ki ladki (<year> film) or out of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_aef0170608bc11ebbd89ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Kansas Terrors or Woman Of The Port (1991 Film)?",,bridge_comparison,bridge_comparison,single,['The Kansas Terrors'],[],1,[],0,[],0,[],0,3,False,medium,The Kansas Terrors,bridge_comparison,"Which film whose director was born first, The Kansas Terrors or Woman Of The Port (1991 Film)?",True,True,5,"which film whose director was born first, <ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_d6e391ae086a11ebbd5fac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Prayer (Film) or Daughters Of The Night?",,bridge_comparison,bridge_comparison,single,['Daughters Of The Night'],[],1,[],0,[],0,[],0,3,False,medium,Daughters Of The Night,bridge_comparison,"Which film whose director was born first, The Prayer (Film) or Daughters Of The Night?",True,True,5,"which film whose director was born first, <ent> (film) or daughters of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_d650a494085511ebbd59ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Case Of The Stuttering Bishop or 3096 Days?",,bridge_comparison,bridge_comparison,single,['The Case Of The Stuttering Bishop'],[],1,[],0,[],0,[],0,3,False,medium,The Case Of The Stuttering Bishop,bridge_comparison,"Which film whose director was born first, The Case Of The Stuttering Bishop or 3096 Days?",True,True,5,"which film whose director was born first, <ent> <year> days?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_99a544ea08c911ebbd92ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Third Side Of The River or Storm Over The Andes?",,bridge_comparison,bridge_comparison,single,['Storm Over The Andes'],[],1,[],0,[],0,[],0,3,False,medium,Storm Over The Andes,bridge_comparison,"Which film whose director was born first, The Third Side Of The River or Storm Over The Andes?",True,True,5,"which film whose director was born first, <ent> andes?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_79275a7c08bb11ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, A Paso De Cojo or A Day In The Death Of Joe Egg (Film)?",,bridge_comparison,bridge_comparison,single,['A Paso De Cojo'],[],1,[],0,[],0,[],0,3,False,medium,A Paso De Cojo,bridge_comparison,"Which film whose director was born first, A Paso De Cojo or A Day In The Death Of Joe Egg (Film)?",True,True,5,"which film whose director was born first, <ent> egg (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_b744e326086911ebbd5eac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Other End Of The Tunnel or Much Ado About Nothing (1973 Film)?",,bridge_comparison,bridge_comparison,single,['The Other End Of The Tunnel'],[],1,[],0,[],0,[],0,3,False,medium,The Other End Of The Tunnel,bridge_comparison,"Which film whose director was born first, The Other End Of The Tunnel or Much Ado About Nothing (1973 Film)?",True,True,5,"which film whose director was born first, <ent> nothing (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_7fca342d08ab11ebbd82ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Story Of Gilbert And Sullivan or Lorraine Of The Lions?",,bridge_comparison,bridge_comparison,single,['Lorraine Of The Lions'],[],1,[],0,[],0,[],0,3,False,medium,Lorraine Of The Lions,bridge_comparison,"Which film whose director was born first, The Story Of Gilbert And Sullivan or Lorraine Of The Lions?",True,True,5,"which film whose director was born first, <ent> of <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_47e826ae089711ebbd76ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Basque Ball: Skin Against Stone or Marriage In The Shadows?",,bridge_comparison,bridge_comparison,single,['Marriage In The Shadows'],[],1,[],0,[],0,[],0,3,False,medium,Marriage In The Shadows,bridge_comparison,"Which film whose director was born first, The Basque Ball: Skin Against Stone or Marriage In The Shadows?",True,True,5,"which film whose director was born first, <ent>: skin against stone or marriage in <ent>?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_6faf1588087b11ebbd68ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Paris Waltz or Journey To The Center Of The Earth (1959 Film)?",,bridge_comparison,bridge_comparison,single,['The Paris Waltz'],[],1,[],0,[],0,[],0,3,False,medium,The Paris Waltz,bridge_comparison,"Which film whose director was born first, The Paris Waltz or Journey To The Center Of The Earth (1959 Film)?",True,True,5,"which film whose director was born first, <ent><ent> (<year> film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_5214934e08cc11ebbd93ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Hound Of The Deep or Do You Believe In Angels??",,bridge_comparison,bridge_comparison,single,['The Hound Of The Deep'],[],1,[],0,[],0,[],0,3,False,medium,The Hound Of The Deep,bridge_comparison,"Which film whose director was born first, The Hound Of The Deep or Do You Believe In Angels??",True,True,5,"which film whose director was born first, <ent>angels??",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_d49c8d4808b411ebbd88ac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Concentratin' Kid or The General Of The Dead Army (Film)?",,bridge_comparison,bridge_comparison,single,"[""The Concentratin' Kid""]",[],1,[],0,[],0,[],0,3,False,medium,The Concentratin' Kid,bridge_comparison,"Which film whose director was born first, The Concentratin' Kid or The General Of The Dead Army (Film)?",True,True,5,"which film whose director was born first, <ent>dead army (film)?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_d87de22e085811ebbd5bac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, A Victim Of The Mormons or Heaven On One'S Head?",,bridge_comparison,bridge_comparison,single,['A Victim Of The Mormons'],[],1,[],0,[],0,[],0,3,False,medium,A Victim Of The Mormons,bridge_comparison,"Which film whose director was born first, A Victim Of The Mormons or Heaven On One'S Head?",True,True,5,"which film whose director was born first, <ent>head?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
2wiki_8fba440c08a711ebbd7fac1f6bf848b6,2wikimultihopqa,train,"Which film whose director was born first, The Adventures Of The American Rabbit or The Mind Reader?",,bridge_comparison,bridge_comparison,single,['The Mind Reader'],[],1,[],0,[],0,[],0,3,False,medium,The Mind Reader,bridge_comparison,"Which film whose director was born first, The Adventures Of The American Rabbit or The Mind Reader?",True,True,5,"which film whose director was born first, <ent>mind reader?",movies,wh,,False,True,False,False,False,True,False,False,False,False,-2,drop,1,-2.0,-2.0,['movies']
